;nivel;ITTER107;Territory;Indicators;Type of accommodation;TIME;Value
882512;2;ITG16;Enna;nights spent;hotels and similar establishments;2015-8;6223.0
882513;2;ITG16;Enna;nights spent;hotels and similar establishments;2015-9;3678.0
882514;2;ITG16;Enna;nights spent;hotels and similar establishments;2015-10;3872.0
882515;2;ITG16;Enna;nights spent;hotels and similar establishments;2015-11;4222.0
882516;2;ITG16;Enna;nights spent;hotels and similar establishments;2015-12;4581.0
882518;2;ITG16;Enna;nights spent;hotels and similar establishments;2016-1;3826.0
882519;2;ITG16;Enna;nights spent;hotels and similar establishments;2016-2;3273.0
882520;2;ITG16;Enna;nights spent;hotels and similar establishments;2016-3;3540.0
882521;2;ITG16;Enna;nights spent;hotels and similar establishments;2016-4;4551.0
882522;2;ITG16;Enna;nights spent;hotels and similar establishments;2016-5;4173.0
882523;2;ITG16;Enna;nights spent;hotels and similar establishments;2016-6;3629.0
882524;2;ITG16;Enna;nights spent;hotels and similar establishments;2016-7;3498.0
882525;2;ITG16;Enna;nights spent;hotels and similar establishments;2016-8;4987.0
882526;2;ITG16;Enna;nights spent;hotels and similar establishments;2016-9;3581.0
882527;2;ITG16;Enna;nights spent;hotels and similar establishments;2016-10;5145.0
882528;2;ITG16;Enna;nights spent;hotels and similar establishments;2016-11;5933.0
882529;2;ITG16;Enna;nights spent;hotels and similar establishments;2016-12;3984.0
882531;2;ITG16;Enna;nights spent;hotels and similar establishments;2017-1;2958.0
882532;2;ITG16;Enna;nights spent;hotels and similar establishments;2017-2;2827.0
882533;2;ITG16;Enna;nights spent;hotels and similar establishments;2017-3;3751.0
882534;2;ITG16;Enna;nights spent;hotels and similar establishments;2017-4;5084.0
882535;2;ITG16;Enna;nights spent;hotels and similar establishments;2017-5;3737.0
882536;2;ITG16;Enna;nights spent;hotels and similar establishments;2017-6;3698.0
882537;2;ITG16;Enna;nights spent;hotels and similar establishments;2017-7;4032.0
882538;2;ITG16;Enna;nights spent;hotels and similar establishments;2017-8;5631.0
882539;2;ITG16;Enna;nights spent;hotels and similar establishments;2017-9;4206.0
882540;2;ITG16;Enna;nights spent;hotels and similar establishments;2017-10;3177.0
882541;2;ITG16;Enna;nights spent;hotels and similar establishments;2017-11;3621.0
882542;2;ITG16;Enna;nights spent;hotels and similar establishments;2017-12;4625.0
882544;2;ITG16;Enna;nights spent;hotels and similar establishments;2018-1;4139.0
882545;2;ITG16;Enna;nights spent;hotels and similar establishments;2018-2;3392.0
882546;2;ITG16;Enna;nights spent;hotels and similar establishments;2018-3;4429.0
882547;2;ITG16;Enna;nights spent;hotels and similar establishments;2018-4;4964.0
882548;2;ITG16;Enna;nights spent;hotels and similar establishments;2018-5;4105.0
882549;2;ITG16;Enna;nights spent;hotels and similar establishments;2018-6;3415.0
882550;2;ITG16;Enna;nights spent;hotels and similar establishments;2018-7;4499.0
882551;2;ITG16;Enna;nights spent;hotels and similar establishments;2018-8;6186.0
882552;2;ITG16;Enna;nights spent;hotels and similar establishments;2018-9;4949.0
882553;2;ITG16;Enna;nights spent;hotels and similar establishments;2018-10;4944.0
882554;2;ITG16;Enna;nights spent;hotels and similar establishments;2018-11;4507.0
882555;2;ITG16;Enna;nights spent;hotels and similar establishments;2018-12;4077.0
882557;2;ITG16;Enna;nights spent;hotels and similar establishments;2019-1;4122.0
882558;2;ITG16;Enna;nights spent;hotels and similar establishments;2019-2;4004.0
882559;2;ITG16;Enna;nights spent;hotels and similar establishments;2019-3;4687.0
882560;2;ITG16;Enna;nights spent;hotels and similar establishments;2019-4;4543.0
882561;2;ITG16;Enna;nights spent;hotels and similar establishments;2019-5;4080.0
882562;2;ITG16;Enna;nights spent;hotels and similar establishments;2019-6;3375.0
882563;2;ITG16;Enna;nights spent;hotels and similar establishments;2019-7;4785.0
882564;2;ITG16;Enna;nights spent;hotels and similar establishments;2019-8;5617.0
882565;2;ITG16;Enna;nights spent;hotels and similar establishments;2019-9;4206.0
882566;2;ITG16;Enna;nights spent;hotels and similar establishments;2019-10;3687.0
882567;2;ITG16;Enna;nights spent;hotels and similar establishments;2019-11;4216.0
882568;2;ITG16;Enna;nights spent;hotels and similar establishments;2019-12;3897.0
882570;2;ITG16;Enna;nights spent;hotels and similar establishments;2020-1;3404.0
882571;2;ITG16;Enna;nights spent;hotels and similar establishments;2020-2;3080.0
882572;2;ITG16;Enna;nights spent;hotels and similar establishments;2020-3;656.0
882573;2;ITG16;Enna;nights spent;hotels and similar establishments;2020-4;288.0
882574;2;ITG16;Enna;nights spent;hotels and similar establishments;2020-5;341.0
882575;2;ITG16;Enna;nights spent;hotels and similar establishments;2020-6;670.0
882576;2;ITG16;Enna;nights spent;hotels and similar establishments;2020-7;1437.0
882577;2;ITG16;Enna;nights spent;hotels and similar establishments;2020-8;3280.0
882578;2;ITG16;Enna;nights spent;hotels and similar establishments;2020-9;3121.0
882579;2;ITG16;Enna;nights spent;hotels and similar establishments;2020-10;2705.0
882580;2;ITG16;Enna;nights spent;hotels and similar establishments;2020-11;1455.0
882581;2;ITG16;Enna;nights spent;hotels and similar establishments;2020-12;1422.0
882583;2;ITG16;Enna;nights spent;hotels and similar establishments;2021-1;1434.0
882584;2;ITG16;Enna;nights spent;hotels and similar establishments;2021-2;1808.0
882585;2;ITG16;Enna;nights spent;hotels and similar establishments;2021-3;2020.0
882586;2;ITG16;Enna;nights spent;hotels and similar establishments;2021-4;1748.0
882587;2;ITG16;Enna;nights spent;hotels and similar establishments;2021-5;2393.0
882588;2;ITG16;Enna;nights spent;hotels and similar establishments;2021-6;2466.0
882589;2;ITG16;Enna;nights spent;hotels and similar establishments;2021-7;2788.0
882590;2;ITG16;Enna;nights spent;hotels and similar establishments;2021-8;4229.0
882591;2;ITG16;Enna;nights spent;hotels and similar establishments;2021-9;3904.0
882592;2;ITG16;Enna;nights spent;hotels and similar establishments;2021-10;4049.0
882593;2;ITG16;Enna;nights spent;hotels and similar establishments;2021-11;3908.0
882594;2;ITG16;Enna;nights spent;hotels and similar establishments;2021-12;3693.0
891365;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2008-1;335.0
891366;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2008-2;281.0
891367;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2008-3;399.0
891368;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2008-4;808.0
891369;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2008-5;954.0
891370;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2008-6;4409.0
891371;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2008-7;2554.0
891372;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2008-8;7486.0
891373;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2008-9;2367.0
891374;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2008-10;515.0
891375;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2008-11;242.0
891376;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2008-12;3237.0
891378;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2009-1;335.0
891379;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2009-2;281.0
891380;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2009-3;399.0
891381;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2009-4;808.0
891382;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2009-5;954.0
891383;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2009-6;4409.0
891384;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2009-7;2554.0
891385;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2009-8;7486.0
891386;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2009-9;2367.0
891387;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2009-10;515.0
891388;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2009-11;242.0
891389;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2009-12;3237.0
891391;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2010-1;713.0
891392;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2010-2;446.0
891393;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2010-3;563.0
891394;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2010-4;1163.0
891395;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2010-5;1219.0
891396;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2010-6;1237.0
891397;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2010-7;3008.0
891398;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2010-8;7328.0
891399;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2010-9;2447.0
891400;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2010-10;620.0
891401;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2010-11;449.0
891402;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2010-12;647.0
891404;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2011-1;631.0
891405;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2011-2;577.0
891406;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2011-3;766.0
891407;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2011-4;1050.0
891408;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2011-5;1148.0
891409;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2011-6;1548.0
891410;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2011-7;2772.0
891411;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2011-8;5036.0
891412;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2011-9;1887.0
891413;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2011-10;768.0
891414;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2011-11;430.0
891415;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2011-12;624.0
891417;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2012-1;763.0
891418;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2012-2;479.0
891419;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2012-3;913.0
891420;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2012-4;1447.0
891421;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2012-5;1048.0
891422;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2012-6;1834.0
891423;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2012-7;2962.0
891424;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2012-8;5657.0
891425;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2012-9;1568.0
891426;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2012-10;759.0
891427;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2012-11;921.0
891428;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2012-12;961.0
891430;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2013-1;563.0
891431;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2013-2;535.0
891432;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2013-3;695.0
891433;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2013-4;1067.0
891434;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2013-5;1249.0
891435;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2013-6;2037.0
891436;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2013-7;3134.0
891437;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2013-8;6851.0
891438;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2013-9;1718.0
891439;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2013-10;1067.0
891440;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2013-11;631.0
891441;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2013-12;793.0
891443;2;ITG18;Ragusa;arrivals;other collective accommodation establishments;2014-1;835.0
